bez;ujahr;umonat;ustunde;uwochentag;ukategorie;uart;utyp1;ulichtverh;istrad;istpkw;istfuss;istkrad;istgkfz;istsonstige;ustrzustand;geometry
2;2019;3;7;5;3;0;7;0;0;1;0;1;0;0;0;POINT (13.46818 52.51258)
9;2019;3;13;3;3;5;2;0;0;1;0;0;1;0;0;POINT (13.48133 52.46086)
6;2019;3;14;5;2;3;6;0;0;1;0;1;0;0;0;POINT (13.35334 52.44911)
2;2019;3;15;5;2;1;5;0;0;1;0;0;0;1;0;POINT (13.39804 52.50676)
6;2019;3;16;4;3;0;6;0;0;1;0;0;0;1;0;POINT (13.32732 52.45474)
1;2019;3;18;5;2;5;2;1;0;0;0;1;0;1;0;POINT (13.33687 52.52508)
4;2019;3;17;3;3;5;2;0;0;1;0;0;0;0;0;POINT (13.29638 52.52931)
9;2019;3;14;5;3;2;6;0;0;1;0;0;0;0;0;POINT (13.56103 52.45937)
5;2019;3;11;3;3;5;3;0;1;1;0;0;0;0;0;POINT (13.26064 52.53719)
5;2019;3;19;5;3;5;3;2;1;1;0;0;0;0;0;POINT (13.21184 52.57548)
8;2019;3;12;5;3;5;3;0;0;1;0;0;0;0;0;POINT (13.43251 52.49125)
12;2019;3;19;5;2;5;3;2;0;1;0;0;0;0;0;POINT (13.37256 52.5683)
1;2019;3;21;3;3;5;3;2;1;1;0;0;0;0;1;POINT (13.35225 52.50529)
1;2019;3;8;4;3;5;2;0;1;1;0;0;0;0;0;POINT (13.3553 52.51899)
8;2019;3;22;3;3;5;3;2;0;1;0;0;0;0;1;POINT (13.44761 52.47611)
12;2019;3;23;4;3;5;2;2;0;1;0;0;0;0;0;POINT (13.32179 52.56056)
1;2019;3;21;4;3;2;6;2;0;1;0;0;0;0;0;POINT (13.35012 52.50305)
2;2019;3;23;3;3;2;2;2;0;1;0;0;0;0;1;POINT (13.41831 52.49872)
9;2019;3;20;4;3;6;4;2;0;1;1;0;0;0;0;POINT (13.62545 52.45678)
1;2019;3;19;4;3;0;7;2;1;0;0;0;0;1;0;POINT (13.34371 52.52623)
6;2019;3;11;5;3;1;5;0;1;1;0;0;0;0;0;POINT (13.34609 52.44416)
5;2019;3;10;3;3;5;3;0;0;1;0;0;0;1;0;POINT (13.13725 52.45014)
12;2019;3;19;4;3;5;3;2;1;1;0;0;0;0;0;POINT (13.32327 52.62592)
4;2019;3;16;4;3;0;3;0;1;1;0;0;0;0;0;POINT (13.30242 52.51891)
3;2019;3;7;4;3;1;5;0;1;1;0;0;0;0;1;POINT (13.41399 52.54761)
12;2019;3;16;4;3;6;4;0;0;1;1;0;0;0;0;POINT (13.31291 52.57146)
6;2019;3;9;3;3;5;2;0;0;1;0;1;0;0;0;POINT (13.25111 52.45009)
5;2019;3;16;4;2;2;6;0;0;1;0;0;0;0;0;POINT (13.21535 52.50932)
6;2019;3;9;3;3;5;2;0;0;1;0;1;0;0;0;POINT (13.35019 52.43421)
4;2019;3;15;4;3;2;6;0;0;1;0;0;0;0;0;POINT (13.32924 52.49496)
1;2019;3;15;4;3;2;2;0;1;1;0;0;0;0;0;POINT (13.37396 52.55648)
1;2019;3;21;3;3;2;6;2;0;1;0;1;0;0;1;POINT (13.3895 52.52764)
3;2019;3;15;4;3;6;4;0;0;1;1;0;0;0;0;POINT (13.40857 52.55333)
5;2019;3;15;4;3;5;3;0;0;1;0;0;0;0;0;POINT (13.19854 52.5329)
2;2019;3;17;5;3;0;3;0;1;1;0;0;0;0;0;POINT (13.45289 52.5124)
3;2019;3;8;3;3;0;1;0;1;0;0;0;0;0;0;POINT (13.38315 52.59115)
4;2019;3;15;4;3;3;6;0;1;0;0;0;0;1;0;POINT (13.33794 52.50518)
12;2019;3;13;4;2;5;3;0;0;1;0;0;1;0;0;POINT (13.2812 52.58556)
4;2019;3;12;4;3;5;3;0;1;1;0;0;0;0;1;POINT (13.3278 52.48673)
4;2019;3;13;4;3;2;7;0;1;1;0;0;0;0;0;POINT (13.3248 52.49965)
7;2019;3;12;5;3;2;6;0;0;1;0;0;0;0;0;POINT (13.39934 52.44405)
6;2019;3;21;3;3;6;2;2;0;1;1;0;0;0;1;POINT (13.33935 52.46155)
7;2019;3;13;4;3;2;6;0;0;1;0;1;0;0;0;POINT (13.35406 52.41344)
3;2019;3;11;4;3;5;3;0;0;1;0;0;0;0;0;POINT (13.41019 52.5821)
8;2019;3;9;4;3;6;4;0;0;0;1;1;0;0;0;POINT (13.43401 52.48998)
5;2019;3;14;4;3;0;1;0;0;1;0;0;0;1;0;POINT (13.23853 52.54256)
5;2019;3;8;3;3;5;2;0;0;1;0;0;0;0;0;POINT (13.24775 52.53809)
9;2019;3;14;4;3;0;3;0;0;1;0;1;0;0;0;POINT (13.50024 52.44128)
9;2019;3;18;3;3;3;6;2;0;1;0;1;0;0;0;POINT (13.55812 52.45556)
5;2019;3;14;4;3;5;3;0;1;0;0;0;0;1;0;POINT (13.13295 52.52865)
4;2019;3;13;4;3;1;5;0;1;0;0;0;0;1;0;POINT (13.28777 52.51887)
9;2019;3;17;3;3;0;5;0;1;1;0;0;0;0;0;POINT (13.57477 52.42299)
4;2019;3;13;4;2;2;6;0;1;0;0;0;1;0;0;POINT (13.28403 52.50641)
6;2019;3;9;4;3;5;3;0;0;1;0;0;0;0;0;POINT (13.28255 52.41667)
4;2019;3;17;5;3;5;3;0;0;1;0;0;0;0;0;POINT (13.27942 52.53804)
11;2019;3;6;3;3;2;6;0;1;1;0;0;0;0;0;POINT (13.48881 52.49517)
1;2019;3;8;4;3;5;3;0;1;1;0;0;0;0;0;POINT (13.40231 52.51194)
7;2019;3;14;4;3;5;3;0;0;1;0;1;0;0;0;POINT (13.35314 52.50172)
2;2019;3;8;4;3;2;6;0;0;1;0;0;0;0;0;POINT (13.40616 52.50493)
1;2019;3;17;3;3;5;2;0;1;1;0;0;0;0;0;POINT (13.37103 52.5111)
7;2019;3;7;4;3;5;3;0;1;1;0;0;0;0;0;POINT (13.39136 52.45301)
4;2019;3;17;3;3;2;6;0;0;1;0;0;0;0;0;POINT (13.31252 52.48057)
10;2019;3;7;4;2;5;3;0;0;1;0;1;0;0;0;POINT (13.59739 52.50227)
3;2019;3;7;4;3;5;2;0;1;1;0;0;0;0;0;POINT (13.41422 52.55361)
8;2019;3;5;3;3;6;2;0;0;1;1;0;0;0;0;POINT (13.42106 52.48139)
3;2019;3;6;4;3;5;3;1;0;1;0;0;0;0;0;POINT (13.42367 52.60453)
1;2019;3;4;3;3;6;2;2;0;1;1;0;0;0;0;POINT (13.3897 52.51211)
1;2019;3;6;4;3;0;1;0;1;0;0;0;0;0;0;POINT (13.34334 52.52898)
9;2019;3;14;3;2;0;3;0;1;0;0;0;0;1;0;POINT (13.57355 52.40407)
12;2019;3;16;3;3;0;6;0;0;1;0;1;0;0;1;POINT (13.31091 52.56794)
1;2019;3;21;3;3;0;6;2;0;1;0;1;0;0;0;POINT (13.38074 52.51253)
1;2019;3;8;3;3;1;5;0;1;0;0;0;0;1;0;POINT (13.37492 52.54238)
6;2019;3;14;5;3;2;6;0;0;1;0;0;0;0;0;POINT (13.33085 52.4446)
12;2019;3;21;3;3;5;3;2;0;1;0;0;0;0;0;POINT (13.27558 52.57577)
2;2019;3;10;2;3;6;4;0;1;0;1;0;0;0;0;POINT (13.45132 52.52643)
8;2019;3;18;3;3;2;6;1;0;1;0;0;0;0;0;POINT (13.4275 52.4746)
2;2019;3;12;2;3;5;2;0;1;0;0;0;0;1;1;POINT (13.45203 52.51069)
9;2019;3;18;3;3;5;3;1;1;1;0;0;0;0;0;POINT (13.65878 52.41395)
3;2019;3;18;3;3;5;3;1;1;1;0;0;0;0;0;POINT (13.41479 52.55386)
5;2019;3;7;2;3;5;2;0;1;1;0;0;0;0;0;POINT (13.19573 52.5296)
10;2019;3;17;3;3;2;1;1;0;1;0;0;0;0;0;POINT (13.60672 52.48966)
1;2019;3;17;3;3;5;2;0;1;1;0;0;0;0;0;POINT (13.34646 52.55701)
4;2019;3;8;2;3;2;6;0;0;1;0;0;0;0;0;POINT (13.27662 52.51245)
11;2019;3;16;3;3;2;2;0;0;1;0;0;0;0;0;POINT (13.47999 52.51709)
11;2019;3;16;3;3;2;2;2;0;1;0;0;0;0;0;POINT (13.52768 52.55733)
8;2019;3;16;4;2;2;6;0;0;1;0;0;0;0;1;POINT (13.4347 52.42289)
2;2019;3;16;3;3;3;6;0;1;0;0;0;1;0;0;POINT (13.44597 52.502)
1;2019;3;9;3;3;5;2;0;1;1;0;0;0;0;0;POINT (13.40276 52.52135)
12;2019;3;20;2;2;0;7;2;0;0;0;1;0;0;1;POINT (13.32901 52.56339)
12;2019;3;22;3;2;5;2;2;0;1;0;0;0;0;0;POINT (13.36118 52.57049)
1;2019;3;18;3;3;9;1;2;0;0;0;0;0;1;0;POINT (13.38003 52.54032)
1;2019;3;10;4;3;0;7;0;1;0;0;0;0;0;1;POINT (13.40515 52.53887)
6;2019;3;16;3;3;2;6;0;0;1;0;0;0;0;0;POINT (13.33186 52.44237)
10;2019;3;19;2;3;5;3;2;1;1;0;0;0;0;0;POINT (13.55428 52.54493)
1;2019;3;16;3;3;5;3;0;0;1;0;0;0;0;0;POINT (13.33439 52.55741)
2;2019;3;18;2;3;1;5;1;1;0;0;0;0;1;0;POINT (13.39917 52.50684)
2;2019;3;15;3;3;1;5;0;1;1;0;0;0;0;0;POINT (13.43989 52.50214)
12;2019;3;15;3;3;0;7;0;0;1;0;0;0;0;0;POINT (13.24019 52.61866)
3;2019;3;15;3;2;5;3;0;0;1;0;1;0;1;0;POINT (13.42742 52.55241)
1;2019;3;16;2;3;5;2;0;0;1;0;0;0;0;0;POINT (13.32854 52.53112)
2;2019;3;12;3;3;3;6;0;1;0;0;0;0;0;0;POINT (13.45159 52.52757)
12;2019;3;12;3;3;6;4;0;1;0;1;0;0;0;0;POINT (13.32706 52.56336)
1;2019;3;9;5;3;0;5;0;0;1;0;0;0;0;0;POINT (13.39269 52.51229)
5;2019;3;15;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.27013 52.53649)
12;2019;3;11;3;3;2;6;0;0;1;0;0;0;0;0;POINT (13.31011 52.56796)
12;2019;3;6;3;3;5;3;0;1;1;0;0;0;0;0;POINT (13.28749 52.63213)
8;2019;3;8;4;3;5;3;0;0;1;0;0;0;0;1;POINT (13.43512 52.42304)
11;2019;3;6;3;3;6;4;0;0;0;1;0;0;1;0;POINT (13.50695 52.57552)
10;2019;3;15;2;3;6;4;0;0;0;1;0;0;1;1;POINT (13.61936 52.54121)
4;2019;3;6;3;3;6;2;0;0;0;1;0;0;1;0;POINT (13.32045 52.47878)
8;2019;3;18;2;3;0;6;0;0;1;0;0;0;1;0;POINT (13.42827 52.48687)
3;2019;3;7;3;3;5;3;0;1;1;0;0;0;0;0;POINT (13.494 52.61527)
10;2019;3;7;3;3;5;3;0;0;1;0;0;0;1;0;POINT (13.59173 52.54159)
10;2019;3;17;2;2;5;3;0;0;1;0;0;0;0;1;POINT (13.53863 52.52463)
10;2019;3;7;3;3;0;7;0;0;1;0;0;0;1;0;POINT (13.55045 52.53353)
7;2019;3;19;2;3;2;2;2;0;1;0;0;0;1;0;POINT (13.37588 52.45775)
3;2019;3;8;3;3;2;7;0;0;1;0;0;0;0;0;POINT (13.42483 52.54704)
1;2019;3;8;3;2;5;2;0;1;0;0;0;1;0;0;POINT (13.38423 52.50993)
4;2019;3;10;3;3;3;6;0;0;1;0;0;1;0;0;POINT (13.29329 52.53414)
12;2019;3;15;2;3;5;3;0;1;1;0;0;0;0;0;POINT (13.30663 52.59163)
4;2019;3;11;3;2;5;3;0;1;1;0;0;0;0;0;POINT (13.30676 52.50002)
8;2019;3;7;3;3;5;3;0;1;1;0;0;0;0;0;POINT (13.47605 52.40934)
1;2019;3;23;5;3;0;1;2;1;0;0;0;0;0;0;POINT (13.37718 52.54561)
1;2019;3;15;2;3;0;4;0;1;0;1;0;0;0;1;POINT (13.38819 52.51983)
4;2019;3;11;3;2;0;7;0;1;0;0;0;0;0;0;POINT (13.30394 52.51817)
1;2019;3;19;3;1;6;4;1;0;1;1;0;0;1;0;POINT (13.37369 52.53778)
9;2019;3;11;4;3;5;2;0;1;0;0;0;1;0;0;POINT (13.53862 52.43453)
4;2019;3;13;2;3;1;5;0;1;1;0;0;0;1;0;POINT (13.30395 52.50425)
5;2019;3;15;2;3;6;4;0;0;1;1;0;0;0;1;POINT (13.19774 52.52257)
6;2019;3;9;2;3;5;3;0;0;1;0;1;0;0;0;POINT (13.33512 52.46258)
6;2019;3;15;2;2;1;5;0;0;1;0;1;0;0;1;POINT (13.34443 52.43552)
8;2019;3;8;2;2;5;3;0;0;1;0;0;0;0;0;POINT (13.47051 52.46249)
3;2019;3;7;2;3;5;2;0;1;1;0;0;0;0;0;POINT (13.4582 52.59331)
8;2019;3;15;2;3;5;3;0;1;1;0;0;0;0;1;POINT (13.47646 52.46264)
6;2019;3;18;2;2;1;5;1;1;1;0;0;0;0;0;POINT (13.1853 52.42829)
1;2019;3;19;2;3;3;6;2;0;1;0;0;0;0;0;POINT (13.37569 52.5284)
3;2019;3;16;5;3;2;6;0;0;1;0;1;0;0;0;POINT (13.43063 52.55117)
8;2019;3;15;2;3;6;4;0;0;1;1;0;0;0;1;POINT (13.42586 52.47832)
8;2019;3;15;2;3;6;4;0;0;1;1;0;0;0;1;POINT (13.43655 52.44936)
5;2019;3;19;2;3;5;3;2;0;1;0;0;0;0;0;POINT (13.19853 52.55531)
11;2019;3;23;2;3;5;2;2;0;1;0;0;0;1;0;POINT (13.46795 52.54667)
7;2019;3;16;5;3;0;2;0;0;1;0;1;0;0;0;POINT (13.34988 52.50045)
1;2019;3;15;2;3;5;3;0;0;1;0;0;0;0;1;POINT (13.35104 52.5149)
7;2019;3;17;2;2;0;1;0;1;0;0;0;0;0;0;POINT (13.39586 52.44537)
8;2019;3;20;4;3;1;5;2;1;1;0;0;0;0;1;POINT (13.42965 52.48639)
1;2019;3;11;2;3;1;5;0;0;1;0;0;1;0;0;POINT (13.34914 52.5567)
2;2019;3;15;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.42967 52.52311)
4;2019;3;11;2;2;0;5;0;0;1;0;1;0;0;0;POINT (13.31365 52.50479)
12;2019;3;15;2;3;5;3;0;0;1;0;0;0;0;1;POINT (13.36781 52.60274)
7;2019;3;11;2;2;3;6;0;0;0;0;1;0;1;0;POINT (13.40358 52.44817)
2;2019;3;9;2;3;0;2;0;1;0;0;0;0;1;0;POINT (13.39453 52.4917)
1;2019;3;15;2;3;3;6;0;1;0;0;0;0;1;1;POINT (13.4078 52.52433)
1;2019;3;9;2;3;6;4;0;0;1;1;0;0;0;0;POINT (13.33447 52.5412)
5;2019;3;7;2;3;6;2;0;0;0;1;0;1;0;0;POINT (13.2157 52.52682)
7;2019;3;14;5;3;5;2;0;0;1;0;0;0;0;0;POINT (13.34618 52.50105)
6;2019;3;7;2;3;1;5;0;1;1;0;0;0;0;1;POINT (13.33563 52.46379)
6;2019;3;9;2;3;0;5;0;0;1;0;0;0;1;0;POINT (13.32457 52.42841)
2;2019;3;17;2;3;3;2;0;0;1;0;1;0;0;0;POINT (13.4655 52.49866)
1;2019;3;19;2;3;6;4;2;1;0;1;0;0;0;0;POINT (13.41012 52.5284)
2;2019;3;17;2;2;6;4;1;0;1;1;0;0;0;0;POINT (13.42595 52.50178)
8;2019;3;16;2;3;5;2;0;0;1;0;0;0;0;0;POINT (13.4303 52.48615)
5;2019;3;15;2;3;0;4;0;0;0;1;0;0;1;0;POINT (13.19781 52.52017)
7;2019;3;13;2;3;1;7;0;1;0;0;0;0;1;0;POINT (13.38399 52.48396)
3;2019;3;14;2;3;5;2;0;1;0;0;0;0;0;0;POINT (13.39976 52.58125)
5;2019;3;13;2;3;6;4;0;0;1;1;0;0;0;0;POINT (13.19778 52.54842)
2;2019;3;21;2;3;5;2;2;1;1;0;0;0;0;0;POINT (13.47391 52.51016)
8;2019;3;13;2;3;6;2;0;0;1;1;0;0;0;0;POINT (13.43384 52.48181)
4;2019;3;23;2;3;3;6;2;0;1;0;0;0;1;1;POINT (13.29678 52.54812)
1;2019;3;15;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.41115 52.52855)
8;2019;3;12;2;3;3;6;0;0;1;0;1;0;1;1;POINT (13.42894 52.47188)
10;2019;3;15;1;3;2;6;0;0;1;0;0;0;0;1;POINT (13.55174 52.5544)
4;2019;3;21;4;3;6;2;2;0;1;1;0;0;0;1;POINT (13.28677 52.51881)
1;2019;3;15;1;3;1;5;0;1;1;0;0;0;0;1;POINT (13.38236 52.53497)
2;2019;3;6;2;3;5;2;0;1;1;0;0;0;0;0;POINT (13.38759 52.5035)
8;2019;3;14;1;3;2;6;0;0;1;0;0;0;0;1;POINT (13.43646 52.43988)
9;2019;3;7;2;3;5;3;0;1;1;0;0;0;0;0;POINT (13.53741 52.40482)
7;2019;3;15;1;3;2;6;0;0;1;0;0;0;0;0;POINT (13.38286 52.43826)
7;2019;3;15;1;3;0;2;0;0;1;0;1;0;0;1;POINT (13.36024 52.47979)
2;2019;3;15;1;3;5;2;0;1;1;0;0;0;0;0;POINT (13.38219 52.485)
5;2019;3;16;1;3;2;1;0;0;1;0;0;0;0;0;POINT (13.23424 52.53865)
1;2019;3;17;1;2;5;3;1;1;0;0;0;0;0;1;POINT (13.39208 52.52346)
8;2019;3;13;5;3;2;2;0;1;1;0;0;0;0;0;POINT (13.44427 52.48483)
1;2019;3;8;2;3;5;3;0;0;1;0;1;0;0;0;POINT (13.41006 52.51797)
1;2019;3;18;1;3;5;7;1;0;1;0;0;0;0;1;POINT (13.34688 52.52488)
7;2019;3;18;1;3;6;2;1;0;1;1;0;0;0;1;POINT (13.34726 52.47053)
3;2019;3;8;2;3;5;3;0;1;1;0;0;0;0;0;POINT (13.43251 52.55765)
2;2019;3;18;1;3;6;4;1;0;0;1;1;0;0;1;POINT (13.42713 52.50027)
11;2019;3;18;1;3;5;3;1;1;0;0;0;0;1;1;POINT (13.47433 52.50464)
12;2019;3;9;2;3;1;5;0;1;1;0;0;0;0;0;POINT (13.22462 52.58331)
5;2019;3;18;1;2;6;4;1;0;1;1;0;0;0;1;POINT (13.20073 52.54882)
7;2019;3;20;1;3;5;2;2;1;1;0;0;0;0;1;POINT (13.36121 52.41249)
6;2019;3;12;4;2;1;5;0;0;1;0;0;0;1;1;POINT (13.26284 52.43897)
2;2019;3;20;1;3;5;7;2;0;1;0;0;0;0;1;POINT (13.42207 52.49286)
2;2019;3;9;2;3;5;3;0;1;1;0;0;0;0;0;POINT (13.44819 52.49742)
9;2019;3;20;1;3;6;4;2;0;1;1;0;0;0;1;POINT (13.58347 52.4517)
9;2019;3;14;2;3;5;2;0;1;1;0;0;0;0;0;POINT (13.55369 52.43136)
1;2019;3;22;1;3;5;2;2;1;1;0;0;0;0;1;POINT (13.38421 52.55568)
6;2019;3;9;1;3;0;6;0;1;1;0;0;0;0;0;POINT (13.29911 52.46523)
6;2019;3;14;2;3;5;2;0;1;1;0;0;0;0;1;POINT (13.27314 52.40974)
3;2019;3;15;1;3;5;3;0;0;1;0;0;0;0;1;POINT (13.48498 52.64879)
12;2019;3;15;1;3;0;1;0;0;0;0;1;0;0;1;POINT (13.33758 52.59578)
5;2019;3;22;5;2;6;2;2;0;1;1;0;0;0;0;POINT (13.19548 52.52904)
2;2019;3;9;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.42499 52.51446)
8;2019;3;14;1;3;0;3;0;1;1;0;0;0;0;1;POINT (13.44348 52.46419)
4;2019;3;14;4;2;6;4;0;0;1;1;0;0;0;1;POINT (13.29856 52.52405)
8;2019;3;14;1;3;2;6;0;0;1;0;0;0;0;1;POINT (13.49536 52.43164)
11;2019;3;10;2;3;5;3;0;0;1;0;0;0;0;0;POINT (13.49182 52.52304)
1;2019;3;13;1;3;6;2;0;0;0;1;0;0;1;0;POINT (13.42127 52.50974)
7;2019;3;10;2;3;6;7;0;0;1;1;0;0;0;0;POINT (13.34542 52.49888)
10;2019;3;12;1;3;2;6;0;0;1;0;0;0;0;0;POINT (13.5656 52.52929)
8;2019;3;9;4;2;1;5;0;0;1;0;1;0;0;1;POINT (13.43759 52.45078)
4;2019;3;12;1;3;6;2;0;0;1;1;0;0;0;0;POINT (13.32562 52.50917)
2;2019;3;14;2;3;2;2;0;0;1;0;0;0;0;1;POINT (13.40588 52.48951)
3;2019;3;11;1;3;5;2;0;0;1;0;0;0;0;0;POINT (13.42955 52.57186)
9;2019;3;10;2;3;6;4;0;0;1;1;0;0;0;0;POINT (13.58389 52.46324)
10;2019;3;11;1;3;5;3;0;1;1;0;0;0;0;0;POINT (13.61994 52.51238)
2;2019;3;7;1;3;3;6;0;0;1;0;0;1;0;0;POINT (13.38869 52.49418)
1;2019;3;10;2;2;2;7;0;0;1;0;0;0;0;0;POINT (13.33916 52.52678)
7;2019;3;7;1;2;6;4;0;0;1;1;0;0;0;0;POINT (13.42301 52.39498)
11;2019;3;8;1;3;1;5;0;1;1;0;0;0;0;0;POINT (13.51695 52.49009)
2;2019;3;13;5;2;5;3;0;1;1;0;0;0;0;0;POINT (13.44792 52.49782)
1;2019;3;14;2;3;6;4;0;0;1;1;0;0;0;1;POINT (13.36719 52.50462)
6;2019;3;9;1;2;5;3;0;0;1;0;0;0;1;0;POINT (13.24257 52.43389)
3;2019;3;15;4;3;6;4;0;0;1;1;0;0;0;1;POINT (13.41278 52.55749)
6;2019;3;10;1;3;0;1;0;1;0;0;0;0;0;0;POINT (13.33801 52.432)
12;2019;3;13;2;3;1;5;0;0;1;0;0;0;0;1;POINT (13.29975 52.57031)
2;2019;3;8;1;3;0;1;0;0;0;0;0;0;1;1;POINT (13.40571 52.48961)
12;2019;3;10;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.35182 52.57369)
2;2019;3;19;7;3;5;7;2;0;1;0;0;0;0;0;POINT (13.43307 52.51867)
8;2019;3;19;7;3;2;6;2;0;1;0;0;0;0;1;POINT (13.43566 52.484)
9;2019;3;12;2;3;0;4;0;0;1;1;0;0;0;0;POINT (13.50051 52.44743)
6;2019;3;18;7;3;5;3;2;0;1;0;0;0;0;1;POINT (13.3376 52.46031)
12;2019;3;15;7;2;5;3;0;0;1;0;1;0;0;0;POINT (13.37246 52.56821)
12;2019;3;11;7;3;2;6;0;0;1;0;0;0;0;0;POINT (13.31108 52.56933)
12;2019;3;13;2;3;5;3;0;0;1;0;0;0;0;1;POINT (13.30257 52.58437)
11;2019;3;10;7;3;1;1;0;0;1;0;0;0;1;0;POINT (13.49784 52.50193)
1;2019;3;11;7;3;2;6;0;0;1;0;0;0;0;0;POINT (13.40659 52.52922)
4;2019;3;14;5;3;0;4;0;1;0;1;0;0;0;0;POINT (13.26099 52.51643)
2;2019;3;12;7;3;5;3;0;0;1;0;0;0;0;0;POINT (13.41465 52.50015)
1;2019;3;13;2;3;0;7;0;0;0;0;1;0;0;1;POINT (13.36423 52.54489)
5;2019;3;14;7;3;5;2;0;0;1;0;0;0;0;1;POINT (13.16536 52.55113)
1;2019;3;14;7;3;5;7;0;0;1;0;0;0;0;1;POINT (13.35266 52.54312)
3;2019;3;17;7;3;9;1;1;0;1;0;0;0;0;1;POINT (13.3891 52.58715)
4;2019;3;12;2;3;2;6;0;0;1;0;0;0;0;1;POINT (13.31649 52.50107)
9;2019;3;19;7;3;2;6;2;0;1;0;0;0;0;1;POINT (13.57415 52.45266)
11;2019;3;12;1;3;0;3;0;0;0;0;0;0;1;0;POINT (13.4912 52.50134)
10;2019;3;20;7;2;5;2;2;1;1;0;0;0;0;1;POINT (13.56624 52.5354)
1;2019;3;21;7;3;2;6;2;0;1;0;0;0;0;1;POINT (13.3877 52.52361)
12;2019;3;7;1;2;6;4;0;0;1;1;0;0;0;1;POINT (13.33435 52.58951)
3;2019;3;10;7;3;1;5;0;0;1;0;0;0;0;0;POINT (13.4248 52.55014)
3;2019;3;9;7;3;5;3;0;0;1;0;0;0;1;0;POINT (13.42332 52.5511)
1;2019;3;21;4;3;5;3;2;0;1;0;0;0;0;1;POINT (13.40462 52.50896)
11;2019;3;8;7;3;5;3;0;0;1;0;1;0;0;0;POINT (13.49376 52.54131)
5;2019;3;6;1;3;5;3;0;0;1;0;0;1;0;1;POINT (13.16509 52.53337)
11;2019;3;17;6;3;5;3;2;0;1;0;1;0;0;1;POINT (13.49873 52.53821)
2;2019;3;4;1;2;0;1;2;1;0;0;0;0;0;0;POINT (13.4673 52.50963)
1;2019;3;18;6;2;1;5;2;1;1;0;0;0;0;1;POINT (13.38766 52.5239)
7;2019;3;12;6;2;1;5;0;1;1;0;0;0;0;1;POINT (13.38986 52.39137)
11;2019;3;16;4;3;2;6;0;0;1;0;0;0;0;1;POINT (13.50733 52.49772)
7;2019;3;13;6;3;1;5;0;0;1;0;0;0;0;1;POINT (13.33925 52.48881)
6;2019;3;0;1;2;5;7;2;0;1;0;0;0;0;0;POINT (13.3327 52.45584)
7;2019;3;14;6;3;2;6;0;0;1;0;0;0;0;1;POINT (13.35945 52.49437)
2;2019;3;16;1;3;2;6;0;1;0;0;0;0;0;0;POINT (13.44489 52.50117)
1;2019;3;15;6;3;2;6;0;0;1;0;0;0;0;1;POINT (13.40547 52.51428)
7;2019;3;18;6;3;2;6;1;0;1;0;0;0;0;1;POINT (13.3944 52.48423)
6;2019;3;17;1;3;6;4;0;0;1;1;0;0;0;0;POINT (13.27012 52.44324)
8;2019;3;18;6;3;6;4;1;0;1;1;0;0;0;1;POINT (13.45574 52.47369)
6;2019;3;18;6;3;6;2;1;0;1;1;0;0;0;1;POINT (13.35411 52.4384)
4;2019;3;9;5;3;1;5;0;1;1;0;0;0;0;0;POINT (13.33789 52.50179)
9;2019;3;9;1;3;5;3;0;0;1;0;0;0;1;1;POINT (13.53122 52.40513)
7;2019;3;18;6;3;6;2;1;0;1;1;0;0;0;1;POINT (13.34621 52.49726)
1;2019;3;18;6;3;0;3;1;0;1;0;0;0;1;1;POINT (13.37647 52.51009)
11;2019;3;7;4;3;6;4;0;0;1;1;0;0;0;1;POINT (13.49913 52.51817)
7;2019;3;19;6;3;6;4;1;0;1;1;0;0;0;1;POINT (13.36427 52.4762)
7;2019;3;11;1;3;5;2;0;0;1;0;0;0;0;0;POINT (13.3761 52.40913)
10;2019;3;19;6;3;6;2;2;0;1;1;0;0;0;1;POINT (13.57184 52.5683)
1;2019;3;11;1;3;2;6;0;0;1;0;0;0;0;1;POINT (13.37201 52.52727)
1;2019;3;20;6;3;2;6;2;0;1;0;0;0;0;1;POINT (13.35001 52.54961)
11;2019;3;20;6;3;5;2;2;0;1;0;0;0;0;1;POINT (13.51532 52.56699)
11;2019;3;12;1;3;0;6;0;0;1;0;1;0;0;1;POINT (13.47423 52.53543)
1;2019;3;20;6;2;1;5;2;0;1;0;0;1;0;1;POINT (13.38701 52.56733)
7;2019;3;21;6;3;6;7;2;1;0;1;0;0;0;1;POINT (13.39976 52.48376)
4;2019;3;17;5;3;2;6;2;0;1;0;0;0;0;0;POINT (13.31345 52.50346)
1;2019;3;21;6;3;6;4;2;0;1;1;0;0;0;1;POINT (13.39075 52.53587)
4;2019;3;10;6;3;5;2;0;0;1;0;0;0;0;0;POINT (13.30815 52.4778)
1;2019;3;12;1;3;1;5;0;1;1;0;0;0;0;0;POINT (13.38755 52.52458)
11;2019;3;10;6;2;6;4;0;0;1;1;0;0;0;0;POINT (13.47677 52.50091)
7;2019;3;6;6;2;1;1;1;0;1;0;0;0;1;0;POINT (13.36147 52.48499)
8;2019;3;18;5;3;5;3;0;0;1;0;0;0;0;0;POINT (13.43332 52.46408)
